consumer_id,substation,category,archetype,w_h,lambda_h,gamma_sh_h,gamma_cu_h,y_max_h,tariff_class,baseline_kwh,optimised_kwh,energy_shifted_kwh,energy_curtailed_kwh,n_shift_slots,n_curtail_slots,discomfort_J2_tk,incentive_received_tk,n_dr_events,income_band,monthly_income_bdt,household_size,peak_baseline_kw,peak_optimised_kw,connected_load_kw,J1_baseline_tk,J1_optimised_tk,rebate_tk,marginal_rate_tk_per_kwh,period_days,scale_to_30d,baseline_kwh_30d,optimised_kwh_30d,bill_baseline_tk,bill_optimised_tk,surcharge_tk,energy_charge_baseline_tk,energy_charge_optimised_tk,eff_rate_baseline,eff_rate_optimised,slab_baseline,slab_optimised,saving_tk,saving_pct,J1_saving_tk,energy_saving_kwh,energy_saving_pct,peak_reduction_kw,peak_reduction_pct,qoe,qoe_ok,net_benefit_tk,gained_unweighted,gained_lambda,gained,saving_per_discomfort,participated
DHNC0011,Dhanmondi,Residential,Res-A,597.3547737671756,0.3692491721558849,1.7397428456336927,14.405892227466527,0.3491485285830399,LT-A,495.66845075302064,495.66845075302064,0.0,0.0,0,0,0.0,0.0,0,upper-middle,199144.37502718804,4,2.681841055030918,2.681841055030918,5.570199999999999,7439.983445802839,7439.983445802839,0.0,15.01,30,1.0,495.66845075302064,495.66845075302064,5321.328438092982,5321.328438092982,0.0,4833.98344580284,4833.98344580284,10.735660964519342,10.735660964519342,401-600,401-600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,0.0,False,False,False,,False
DHNC0012,Dhanmondi,Residential,Res-A,597.3547737671756,0.5386261237165179,1.686283979495075,14.415918622744051,0.3788994379258158,LT-A,157.25263141484473,157.25263141484473,0.0,0.0,0,0,0.0,0.0,0,upper-middle,104924.43749387428,4,0.9674737262491748,0.9674737262491748,2.9512,1336.64736702618,1336.64736702618,0.0,8.5,30,1.0,157.25263141484473,157.25263141484473,1350.9276553774891,1350.9276553774891,0.0,1162.6473670261803,1162.6473670261803,8.590811124893907,8.590811124893907,76-200,76-200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,0.0,False,False,False,,False
DHNC0013,Dhanmondi,Residential,Res-B,597.3547737671756,0.4151720167605782,1.184729761949889,15.10953451170956,0.42377541672191993,LT-A,185.82639660692382,185.82639660692382,0.0,0.0,0,0,0.0,0.0,0,middle,56263.97878643399,5,1.0613030785431088,1.0613030785431088,1.7252,1579.5243711588523,1579.5243711588523,0.0,8.5,30,1.0,185.82639660692382,185.82639660692382,1551.8819097167952,1551.8819097167952,0.0,1405.5243711588525,1405.5243711588525,8.351245775913478,8.351245775913478,76-200,76-200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,0.0,False,False,False,,False
DHNC0014,Dhanmondi,Residential,Res-B,597.3547737671756,0.3658805028771735,0.9601601584771591,11.841742526504575,0.3233193602958268,LT-A,139.96076086458442,139.96076086458442,0.0,0.0,0,0,0.0,0.0,0,middle,52192.10494958036,4,0.8231676560421688,0.8231676560421688,2.8141,1189.6664673489672,1189.6664673489672,0.0,8.5,30,1.0,139.96076086458442,139.96076086458442,1190.551600716416,1190.551600716416,0.0,1015.6664673489676,1015.6664673489676,8.50632415372695,8.50632415372695,76-200,76-200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,0.0,False,False,False,,False
DHNC0015,Dhanmondi,Residential,Res-A,597.3547737671756,0.5129785330001845,0.9213200843000154,12.721300173660742,0.4865116293721594,LT-A,578.3988813460238,544.8417362513142,0.0,33.557145094709696,0,90,426.8905157208892,0.0,30,upper-middle,83791.43714369864,5,3.202978446236219,3.202978446236219,4.6006,8681.76720900382,8178.074461132227,0.0,15.01,30,1.0,578.3988813460238,544.8417362513142,6582.442029454009,6053.5646441888375,0.0,6075.767209003818,5572.074461132226,11.380454288112809,11.110684518846341,401-600,401-600,528.8773852651711,8.03466833279563,503.6927478715925,33.557145094709654,5.801730635546352,0.0,0.0,0.9419826936445365,True,101.98686954428194,True,True,True,1.2389063841628267,True
DHNC0016,Dhanmondi,Residential,Res-A,597.3547737671756,0.5202448578294103,1.014503277561786,19.495002568449248,0.3477793964255179,LT-A,205.91342095875007,205.91342095875007,0.0,0.0,0,0,0.0,0.0,0,upper-middle,140591.20841218322,5,0.8430372817850791,0.8430372817850791,2.6751000000000005,1873.812130724626,1873.812130724626,0.0,9.1,30,1.0,205.91342095875007,205.91342095875007,1776.774647260857,1776.774647260857,0.0,1579.8121307246256,1579.8121307246256,8.628746193366348,8.628746193366348,201-300,201-300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,0.0,False,False,False,,False
DHNC0017,Dhanmondi,Residential,Res-A,597.3547737671756,0.6267937956030032,1.2086381576979175,15.53439644218932,0.41451152558965887,LT-A,445.16895505283173,413.01068403269187,0.0,32.15827102013982,0,60,499.55933092222006,0.0,30,upper-middle,125784.29300369692,5,3.889339225488028,3.889339225488028,5.3001,6681.986015343003,6199.290367330704,0.0,15.01,30,1.0,445.16895505283173,413.01068403269187,4513.519726110155,4006.6892956972406,0.0,4075.9860153430045,3593.290367330705,10.138891481268049,9.701175903188236,401-600,401-600,506.8304304129142,11.229161744457716,482.695648012299,32.158271020139864,7.223835052990923,0.0,0.0,0.9277616494700909,True,7.271099490694155,True,True,True,1.0145550268819346,True
DHNC0018,Dhanmondi,Residential,Res-B,597.3547737671756,0.2257660077084152,1.0454208806029395,11.872042255631062,0.3785107765602678,LT-A,166.20105462023224,166.20105462023224,0.0,0.0,0,0,0.0,0.0,0,middle,48210.726844112214,5,0.8779939686360916,0.8779939686360916,2.4252,1412.708964271974,1412.708964271974,0.0,8.5,30,1.0,166.20105462023224,166.20105462023224,1407.5957324855729,1407.5957324855729,0.0,1238.708964271974,1238.708964271974,8.469234661006906,8.469234661006906,76-200,76-200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,0.0,False,False,False,,False
DHNC0019,Dhanmondi,Residential,Res-B,597.3547737671756,0.41725187886000425,1.344738751908823,12.904265585338178,0.4507181261917123,LT-A,159.37148827089507,159.37148827089507,0.0,0.0,0,0,0.0,0.0,0,middle,41001.29658024218,4,1.0075919079701723,1.0075919079701723,2.9,1354.6576503026076,1354.6576503026076,0.0,8.5,30,1.0,159.37148827089507,159.37148827089507,1367.5805328177385,1367.5805328177385,0.0,1180.657650302608,1180.657650302608,8.581086539727636,8.581086539727636,76-200,76-200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,0.0,False,False,False,,False
DHNC0020,Dhanmondi,Residential,Res-A,597.3547737671756,0.4524087566689231,1.1683134738494072,12.647150885380212,0.43758001754558074,LT-A,275.89435902555635,275.89435902555635,0.0,0.0,0,0,0.0,0.0,0,upper-middle,196485.8508143802,5,1.8755679711321622,1.8755679711321622,5.2801,2510.6386671325627,2510.6386671325627,0.0,9.1,30,1.0,275.89435902555635,275.89435902555635,2560.323010489191,2560.323010489191,0.0,2216.6386671325627,2216.6386671325627,9.280084665493382,9.280084665493382,201-300,201-300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,0.0,False,False,False,,False
DHNC0021,Dhanmondi,Residential,Res-A,597.3547737671756,0.593499683187066,1.1015011248713842,17.599576844542582,0.36812831116610345,LT-A,657.973080885311,626.8082461668581,0.0,31.164834718453083,0,150,548.4879034748836,0.0,30,upper-middle,154326.830346587,4,3.292968961196623,3.292968961196623,5.964899999999999,11415.832953360152,10875.123070994992,0.0,17.35,30,1.0,657.973080885311,626.8082461668581,8039.176691028153,7471.431314544739,0.0,7405.832953360145,6865.123070994989,12.218093603785949,11.919803800021837,601-above,601-above,567.7453764834145,7.062232841791214,540.7098823651595,31.16483471845288,4.73649084192323,0.0,0.0,0.9526350915807674,True,19.257473008530837,True,True,True,1.0351101143462367,True
DHNC0022,Dhanmondi,Residential,Res-B,597.3547737671756,0.3775815483160288,1.443719904371216,10.034016086120921,0.2780412155954435,LT-A,133.95380611275885,133.95380611275885,0.0,0.0,0,0,0.0,0.0,0,middle,39560.95363024633,5,0.6353992997170809,0.6353992997170809,1.2202,1138.60735195845,1138.60735195845,0.0,8.5,30,1.0,133.95380611275885,133.95380611275885,1066.6485395563727,1066.6485395563727,0.0,964.6073519584503,964.6073519584503,7.9628087510891294,7.9628087510891294,76-200,76-200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,0.0,False,False,False,,False
DHNC0023,Dhanmondi,Residential,Res-C,597.3547737671756,0.213198259329218,2.0179110213404403,23.60725126283788,0.3274178334648801,LT-A,272.03224092858227,272.03224092858227,0.0,0.0,0,0,0.0,0.0,0,lower-middle,15421.258152628776,3,1.0955845399535906,1.0955845399535906,2.0695,2475.493392450099,2475.493392450099,0.0,9.1,30,1.0,272.03224092858227,272.03224092858227,2381.8330120726037,2381.8330120726037,0.0,2181.493392450099,2181.493392450099,8.755701176971579,8.755701176971579,201-300,201-300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,0.0,False,False,False,,False
DHNC0024,Dhanmondi,Residential,Res-A,597.3547737671756,0.5438622565982701,1.5060147899109457,13.428128102264678,0.3976973462845833,LT-A,431.11695257040515,407.47429553710106,0.0,23.64265703330391,0,90,317.4766273211138,0.0,30,upper-middle,101357.95179186048,4,2.596500948654084,2.596500948654084,5.3059,6471.065458081782,6116.189176011888,0.0,15.01,30,1.0,431.11695257040515,407.47429553710106,4292.308920985871,3919.6888248124815,0.0,3865.0654580817813,3510.189176011887,9.956251767401561,9.619475063195953,401-600,401-600,372.62009617338936,8.681110866731483,354.87628206989393,23.64265703330409,5.484047169182714,0.0,0.0,0.9451595283081733,True,55.14346885227553,True,True,True,1.1736930032222508,True
DHNC0025,Dhanmondi,Residential,Res-A,597.3547737671756,0.5916118861150873,2.1028111416244593,13.500954913594013,0.40669407087305026,LT-A,567.3292533741046,550.0859167077014,0.0,17.243336666403255,0,150,232.80151089303288,0.0,30,upper-middle,148933.5771814863,5,3.3153360078658327,3.3153360078658327,6.1248,8515.612093145312,8256.7896097826,0.0,15.01,30,1.0,567.3292533741046,550.0859167077014,6475.196377802576,6203.432770271728,0.0,5909.61209314531,5650.789609782598,11.413471699709346,11.277207035947514,401-600,401-600,271.76360753084737,4.1969940627974145,258.82248336271186,17.243336666403252,3.0393878975658533,0.0,0.0,0.9696061210243414,True,38.96209663781448,True,True,True,1.1673618718725443,True
DHNC0026,Dhanmondi,Residential,Res-A,597.3547737671756,0.5556293189257726,1.4450104100617935,13.675339339482855,0.4003143373493477,LT-A,470.1141317899835,468.3473232191563,0.0,1.766808570827081,0,60,24.161706753967067,0.0,30,upper-middle,102517.59120326015,5,3.371064558176016,3.371064558176016,5.2899,7056.413118167653,7029.8933215195375,0.0,15.01,30,1.0,470.1141317899835,468.3473232191563,4906.218364076035,4878.372577595513,0.0,4450.413118167652,4423.893321519536,10.436228209935656,10.416142755048371,401-600,401-600,27.845786480522293,0.5675610911330963,26.519796648115516,1.7668085708272088,0.3758254541508878,0.0,0.0,0.9962417454584914,True,3.6840797265552254,True,True,True,1.152475972168247,True
DHNC0027,Dhanmondi,Residential,Res-A,597.3547737671756,0.4867852658952684,1.6941709028985696,12.472451650888345,0.42524066546633366,LT-A,275.0476850721528,275.0476850721528,0.0,0.0,0,0,0.0,0.0,0,upper-middle,155912.04588368593,6,1.1719317158741753,1.1719317158741753,3.6559000000000004,2502.9339341565897,2502.9339341565897,0.0,9.1,30,1.0,275.0476850721528,275.0476850721528,2480.6058208644195,2480.6058208644195,0.0,2208.93393415659,2208.93393415659,9.018820937226527,9.018820937226527,201-300,201-300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,0.0,False,False,False,,False
DHNC0028,Dhanmondi,Residential,Res-A,597.3547737671756,0.61996519333977,1.2878923001345817,11.845551172180821,0.3835220657433097,LT-A,623.2412291604629,574.0001806487462,0.0,49.241048511716656,0,120,583.2873599173779,0.0,30,upper-middle,105057.52740933542,6,3.2768272328076478,3.2768272328076478,6.095199999999999,10813.235325934029,9958.90313425575,0.0,17.35,30,1.0,623.2412291604629,574.0001806487462,7412.195412230733,6579.028167114565,0.0,6803.235325934032,6009.74271153768,11.892979901562885,11.461717938274546,601-above,401-600,833.1672451161685,11.240492172418632,854.3321916782788,49.24104851171671,7.900800878986594,0.0,0.0,0.9209919912101341,True,249.8798851987906,True,True,True,1.4283992803035983,True
DHNC0029,Dhanmondi,Residential,Res-A,597.3547737671756,0.3877822224185491,1.34058995586347,15.70047637080701,0.42543746447560704,LT-A,624.4129303924487,624.4129303924487,0.0,0.0,0,0,0.0,0.0,0,upper-middle,144519.6067555219,6,3.1068196972156823,3.1068196972156823,4.985199999999999,10833.564342308986,10833.564342308986,0.0,17.35,30,1.0,624.4129303924487,624.4129303924487,7384.589879424435,7384.589879424435,0.0,6823.564342308986,6823.564342308986,11.826452528430439,11.826452528430439,601-above,601-above,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,0.0,False,False,False,,False
DHNC0030,Dhanmondi,Residential,Res-A,597.3547737671756,0.5028414762307929,1.6239257911216078,13.813562890267164,0.41990902395522134,LT-A,404.32435633914633,396.71127322104735,0.0,7.613083118099061,0,60,105.1638024406926,0.0,15,upper-middle,106153.87130008996,5,2.1577045951524205,2.1577045951524205,5.2299999999999995,6068.908588650584,5954.636211047917,0.0,15.01,30,1.0,404.32435633914633,396.71127322104735,3866.6970180831154,3765.323570805799,0.0,3462.9085886505864,3366.3624483864755,9.563354167167063,9.491345028422629,401-600,301-400,101.37344727731625,2.62170650566181,114.2723776026669,7.613083118098984,1.882914793219419,0.0,0.0,0.9811708520678056,True,-3.7903551633763612,False,False,False,0.9639576063682754,True
DHNC0031,Dhanmondi,Residential,Res-A,597.3547737671756,0.4501017239159658,1.4002703302919954,14.536163553064043,0.5183352959572349,LT-A,441.85756643749727,441.85756643749727,0.0,0.0,0,0,0.0,0.0,0,upper-middle,164420.88079508737,6,2.7046567135470405,2.7046567135470405,5.1242,6632.282072226834,6632.282072226834,0.0,15.01,30,1.0,441.85756643749727,441.85756643749727,4453.573395838175,4453.573395838175,0.0,4026.282072226834,4026.282072226834,10.079205911862896,10.079205911862896,401-600,401-600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,0.0,False,False,False,,False
DHNC0032,Dhanmondi,Residential,Res-A,597.3547737671756,0.5899478234236094,0.8391431550374631,16.33978816469159,0.38945466751973734,LT-A,349.49508962096536,349.49508962096536,0.0,0.0,0,0,0.0,0.0,0,upper-middle,151810.27950763196,5,1.8606251097774307,1.8606251097774307,5.3008999999999995,3362.1427621536864,3362.1427621536864,0.0,9.62,30,1.0,349.49508962096536,349.49508962096536,3291.5195902613714,3291.5195902613714,0.0,2912.142762153687,2912.142762153687,9.417927999592475,9.417927999592475,301-400,301-400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,0.0,False,False,False,,False
DHNC0033,Dhanmondi,Residential,Res-A,597.3547737671756,0.630866255796793,1.2791853215273277,12.733344366784152,0.40568111721098243,LT-A,384.79949945318106,364.9927540354639,0.0,19.806745417717046,0,120,252.20611018901525,0.0,30,upper-middle,192056.4880951592,6,1.7967119512109364,1.7967119512109364,3.8556,3701.7711847396004,3511.2302938211624,0.0,9.62,30,1.0,384.79949945318106,364.9927540354639,3584.3917039765815,3384.323768512221,0.0,3251.7711847396017,3061.230293821163,9.314959372530831,9.272303987118026,301-400,301-400,200.06793546436074,5.581642632483558,190.54089091843798,19.80674541771714,5.147289808293278,0.0,0.0,0.9485271019170675,True,-52.138174724654505,False,True,False,0.7932715639380042,True
DHNC0034,Dhanmondi,Residential,Res-A,597.3547737671756,0.6192260535940651,1.8435115575707277,13.777717067572729,0.4719360101086126,LT-A,320.73820057350525,300.62414558033413,0.0,20.114054993171106,0,150,277.1257587775098,0.0,30,upper-middle,154781.5376330074,6,1.4470815531004906,1.4470815531004906,3.8059000000000007,3085.501489517121,2892.004280482815,0.0,9.62,30,1.0,320.73820057350525,300.62414558033413,2935.1167539929766,2731.944684506955,0.0,2635.5014895171207,2442.0042804828145,9.151129328358007,9.087575714296417,301-400,301-400,203.17206948602143,6.922112015122503,193.49720903430625,20.114054993171123,6.27117535647628,0.0,0.0,0.9372882464352372,True,-73.95368929148839,False,True,False,0.7331403272733588,True
DHNC0035,Dhanmondi,Residential,Res-A,597.3547737671756,0.5083908399120235,1.5274380915583925,13.836745684061693,0.3776643895006368,LT-A,541.4722637248677,514.7645586773233,0.0,26.707705047544408,0,150,369.5477225478029,0.0,30,upper-middle,166744.4203574104,4,2.7252667279185627,2.5773794328336503,5.974899999999999,8127.498678510266,7726.61602574662,0.0,15.01,30,1.0,541.4722637248677,514.7645586773233,6061.066702435777,5640.139917033955,0.0,5521.498678510265,5120.616025746623,11.193678990574334,10.95673705961066,401-600,401-600,420.9267854018226,6.944764116069925,400.88265276364564,26.707705047544437,4.932423475178246,0.14788729508491238,5.426525542248927,0.9506757652482176,True,51.37906285401971,True,True,True,1.1390322811348772,True
DHNC0036,Dhanmondi,Residential,Res-A,597.3547737671756,0.6694184478906218,1.8516786962688776,15.421853691591874,0.43559306185384855,LT-A,353.040811548088,331.8447748554479,0.0,21.19603669264007,0,150,326.88217671550814,0.0,30,upper-middle,105475.6400832551,6,2.338062951529534,2.338062951529534,5.1809,3396.2526070926065,3192.346734109409,0.0,9.62,30,1.0,353.040811548088,331.8447748554479,3322.042927447237,3107.941760814879,0.0,2946.252607092607,2742.3467341094088,9.409798580736433,9.365649232140852,301-400,301-400,214.10116663235794,6.444864539931759,203.90587298319724,21.19603669264012,6.003848846736799,0.0,0.0,0.9399615115326322,True,-112.78101008315019,False,True,False,0.6549796283897557,True
DHNC0037,Dhanmondi,Residential,Res-B,597.3547737671756,0.373662659294406,1.0848892234305203,17.394686469943316,0.3831361657790525,LT-A,89.70684034796955,89.70684034796955,0.0,0.0,0,0,0.0,0.0,0,middle,38741.55515039892,5,0.7117994791378291,0.7117994791378291,2.4604000000000004,762.508142957741,762.508142957741,0.0,8.5,30,1.0,89.70684034796955,89.70684034796955,726.4371901056282,726.4371901056282,0.0,588.5081429577411,588.5081429577411,8.097901868885415,8.097901868885415,76-200,76-200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,0.0,False,False,False,,False
DHNC0038,Dhanmondi,Residential,Res-B,597.3547737671756,0.3611700969112339,0.8351557771199002,13.575591856181012,0.4024133036902081,LT-A,122.61475577696295,122.61475577696295,0.0,0.0,0,0,0.0,0.0,0,middle,43616.96248348577,5,0.7351805302782848,0.7351805302782848,1.9703,1042.2254241041853,1042.2254241041853,0.0,8.5,30,1.0,122.61475577696295,122.61475577696295,998.5269253093944,998.5269253093944,0.0,868.2254241041851,868.2254241041851,8.143611419213862,8.143611419213862,76-200,76-200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,0.0,False,False,False,,False
DHNC0039,Dhanmondi,Residential,Res-B,597.3547737671756,0.46261831626981004,1.2775871374099506,11.418181095014628,0.4964853678372352,LT-A,267.8041982701952,267.8041982701952,0.0,0.0,0,0,0.0,0.0,0,middle,36637.73077401458,4,1.7540977811110463,1.7540977811110463,4.1742,2437.0182042587758,2437.0182042587758,0.0,9.1,30,1.0,267.8041982701952,267.8041982701952,2434.251334471715,2434.251334471715,0.0,2143.0182042587758,2143.0182042587758,9.089668310635409,9.089668310635409,201-300,201-300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,0.0,False,False,False,,False
DHNC0040,Dhanmondi,Residential,Res-B,597.3547737671756,0.3761296333985647,1.1802631425916876,16.620460065609358,0.40926000879701546,LT-A,241.854593958359,241.854593958359,0.0,0.0,0,0,0.0,0.0,0,middle,33680.82766666332,5,1.7412662609423442,1.7412662609423442,3.7952000000000004,2200.8768050210656,2200.8768050210656,0.0,9.1,30,1.0,241.854593958359,241.854593958359,2169.5889652721203,2169.5889652721203,0.0,1906.876805021067,1906.876805021067,8.970633676057716,8.970633676057716,201-300,201-300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,0.0,False,False,False,,False
