consumer_id,substation,category,archetype,w_h,lambda_h,gamma_sh_h,gamma_cu_h,y_max_h,tariff_class,baseline_kwh,optimised_kwh,energy_shifted_kwh,energy_curtailed_kwh,n_shift_slots,n_curtail_slots,discomfort_J2_tk,incentive_received_tk,n_dr_events,income_band,monthly_income_bdt,household_size,peak_baseline_kw,peak_optimised_kw,connected_load_kw,J1_baseline_tk,J1_optimised_tk,rebate_tk,marginal_rate_tk_per_kwh,period_days,scale_to_30d,baseline_kwh_30d,optimised_kwh_30d,bill_baseline_tk,bill_optimised_tk,surcharge_tk,energy_charge_baseline_tk,energy_charge_optimised_tk,eff_rate_baseline,eff_rate_optimised,slab_baseline,slab_optimised,saving_tk,saving_pct,J1_saving_tk,energy_saving_kwh,energy_saving_pct,peak_reduction_kw,peak_reduction_pct,qoe,qoe_ok,net_benefit_tk,gained,saving_per_discomfort,participated
DHNC0011,Dhanmondi,Residential,Res-A,624.1576541510876,0.6763234182197071,2.935853807947811,24.271367128504394,0.42214941277038187,LT-A,67.45625171585067,57.33781395847308,0.0,10.118437757377599,0,51,245.58831757623238,20.22708253313771,3,upper-middle,95554.41103186182,6,2.9915445084333223,2.9915445084333223,4.455099999999999,1170.3659672700092,974.5839896463701,20.22708253313771,17.35,3,10.0,674.5625171585067,573.3781395847308,8274.812566335097,6496.89607892515,0.0,7693.6596727000915,6000.405875166809,12.266932057226514,11.330909970914705,601-above,401-600,1777.916487409947,21.48588228624233,195.78197762363902,10.118437757377592,14.999999999999988,0.0,0.0,0.8500000000000001,True,1552.5552523668523,True,7.239418002275572,True
DHNC0012,Dhanmondi,Residential,Res-A,624.1576541510876,0.6406138095796461,3.303330513430092,20.105010178609128,0.4954218525619628,LT-A,33.142125383081854,28.170806575619572,0.0,4.9713188074622785,0,71,99.94841522514008,9.939579686203235,3,upper-middle,188456.64553100435,6,1.2184521481477675,1.2184521481477675,3.5451,318.8272461852474,261.0635795712571,9.939579686203235,9.62,3,10.0,331.42125383081856,281.7080657561957,3031.524994945098,2539.35947830045,0.0,2738.2724618524744,2269.543398381381,9.14704461438254,9.014152546481006,301-400,201-300,492.16551664464805,16.23491534674156,57.763666613990324,4.971318807462282,15.000000000000012,0.0,0.0,0.85,True,402.1566811057112,True,4.924195301506425,True
DHNC0013,Dhanmondi,Residential,Res-B,624.1576541510876,0.3915077362892898,1.524851568374287,18.5992688759111,0.3843334496920734,LT-A,14.424716238535161,12.261008802754887,0.0,2.1637074357802746,0,84,40.24337636688548,4.326651957614664,3,middle,56871.27210808263,5,0.7042774442800963,0.611365871307842,1.195,122.61008802754887,99.89192286580187,4.326651957614664,8.5,3,10.0,144.2471623853516,122.61008802754887,1157.405424289263,964.2945356458738,0.0,1052.1008802754886,868.1857482341654,8.0237656335817,7.864724274802001,76-200,76-200,193.11088864338922,16.684809366776065,22.718165161746995,2.1637074357802746,15.000000000000002,0.09291157297225427,13.19246750365935,0.85,True,157.1941642341184,True,4.798575717973101,True
DHNC0014,Dhanmondi,Residential,Res-B,624.1576541510876,0.36902077316078064,0.7955684821579617,15.397737546272936,0.46319268472055414,LT-A,31.124821521006666,26.456098292855668,0.0,4.668723228151,0,69,71.88777494325723,9.334560462093012,3,middle,32958.08792034221,5,1.547433036063035,1.547433036063035,3.5551000000000004,299.4207830320841,245.1731051151785,9.334560462093012,9.62,3,10.0,311.24821521006663,264.56098292855665,2828.1981318368826,2375.960101882359,0.0,2544.207830320841,2113.5049446498656,9.086632448408047,8.98076532518771,301-400,201-300,452.2380299545234,15.990323480653739,54.247677916905616,4.6687232281509985,14.999999999999995,0.0,0.0,0.85,True,389.6848154733592,True,6.290889241063392,True
DHNC0015,Dhanmondi,Residential,Res-A,624.1576541510876,0.5714789986440996,1.5075346950096113,24.231295859235075,0.5204410757988093,LT-A,38.41659680001696,32.654107280014415,0.0,5.7624895200025446,0,40,139.63258844492316,11.520312728684218,3,upper-middle,86315.65832621802,4,2.281042971535194,2.142969760872848,3.9000000000000004,369.5676612161631,302.61219930505445,11.520312728684218,9.62,3,10.0,384.16596800016964,326.54107280014415,3579.950442769714,2997.881376354256,0.0,3245.676612161632,2691.3251203373866,9.318759965661854,9.180717606661004,301-400,301-400,582.0690664154577,16.259137541723234,66.95546191110867,5.762489520002546,15.000000000000004,0.13807321066234568,6.053073632778573,0.85,True,453.9567906992187,True,4.168576067363026,True
DHNC0016,Dhanmondi,Residential,Res-A,624.1576541510876,0.5416387159827546,1.0228439314215705,23.81092409961633,0.4116945400745224,LT-A,36.527540210384466,31.048409178826788,0.0,5.47913103155767,0,70,130.4631731242722,10.953954359841761,3,upper-middle,115823.23975269352,4,1.6088093447592615,1.600476430133442,4.4962,351.3949368238985,287.7317419404719,10.953954359841761,9.62,3,10.0,365.27540210384467,310.48409178826785,3415.429256650935,2861.9822311532935,0.0,3063.9493682389857,2536.8569630031366,9.350285392827951,9.21780634450347,301-400,301-400,553.4470254976413,16.204318225005032,63.66319488342657,5.479131031557678,15.000000000000021,0.008332914625819532,0.5179553843943174,0.85,True,433.9378067332109,True,4.242170508687976,True
DHNC0017,Dhanmondi,Residential,Res-C,624.1576541510876,0.17081594150314702,2.4664128596869523,26.455870418199734,0.31032692758915814,LT-A,15.036775910355844,15.036775910355844,0.0,0.0,0,0,0.0,0.0,0,lower-middle,13944.236553148334,4,0.5631933753053917,0.5631933753053917,1.1295,127.81259523802468,127.81259523802468,0.0,8.5,3,10.0,150.36775910355846,150.36775910355846,1209.1431999992592,1209.1431999992592,0.0,1104.1259523802469,1104.1259523802469,8.041239739208462,8.041239739208462,76-200,76-200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,0.0,False,,False
DHNC0018,Dhanmondi,Residential,Res-A,624.1576541510876,0.575028765612648,2.197908568222487,17.259161092491286,0.4889921616896839,LT-A,37.58858205139491,31.950294743685667,0.0,5.638287307709237,0,33,97.31210892950273,11.272580661183381,3,upper-middle,174129.2535701469,5,2.682965491420649,2.5417852720537075,5.945099999999999,361.60215933441896,296.08925477307275,11.272580661183381,9.62,3,10.0,375.88582051394906,319.5029474368567,3586.5015830113994,3016.9781820596895,0.0,3166.02159334419,2623.6183543425614,9.541465485735994,9.442724100865876,301-400,301-400,569.5234009517098,15.879636123665406,65.5129045613462,5.638287307709241,15.000000000000014,0.14118021936694136,5.262095983656706,0.85,True,483.4838726833905,True,5.852544017562072,True
DHNC0019,Dhanmondi,Residential,Res-A,624.1576541510876,0.5590035105538307,1.7186876877624453,20.829075826963038,0.40224982004657134,LT-A,32.63901697793092,27.743164431241286,0.0,4.895852546689639,0,76,101.9760839326286,9.789006251100194,3,upper-middle,131681.0998399135,6,1.4741935640920416,1.4741935640920416,4.1309000000000005,313.9873433276955,257.10023557744097,9.789006251100194,9.62,3,10.0,326.3901697793092,277.43164431241286,3006.5397949408025,2524.3320514051047,0.0,2689.8734332769545,2230.627963242957,9.211490030394279,9.098933388299717,301-400,201-300,482.2077435356978,16.03862833770315,56.88710775025453,4.895852546689635,14.999999999999991,0.0,0.0,0.85,True,390.02066585416935,True,4.728635626508982,True
DHNC0020,Dhanmondi,Residential,Res-B,624.1576541510876,0.33135484885745176,1.721005366241059,23.971183049516252,0.37614283317146147,LT-A,14.682071045720946,14.682071045720946,0.0,0.0,0,0,0.0,0.0,0,middle,34057.8866208613,5,0.6909553502103087,0.6909553502103087,2.2202,124.79760388862805,124.79760388862805,0.0,8.5,3,10.0,146.82071045720946,146.82071045720946,1225.5856608305944,1225.5856608305944,0.0,1073.9760388862805,1073.9760388862805,8.347498503542443,8.347498503542443,76-200,76-200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,0.0,False,,False
DHNC0021,Dhanmondi,Residential,Res-A,624.1576541510876,0.5043676296708068,1.9360559785324924,19.204278178566046,0.40858818138727016,LT-A,51.63319139786246,43.88821268818309,0.0,7.744978709679372,0,51,148.73672562775417,15.483109745683507,3,upper-middle,124668.57183878057,6,2.3429232256684034,2.3429232256684034,6.095899999999999,775.0142028819155,643.2789627039447,15.483109745683507,15.01,3,10.0,516.3319139786246,438.8821268818309,5670.178320260113,4449.530950721097,0.0,5144.142028819155,3981.620724496282,10.981653790423751,10.138327988733826,401-600,401-600,1220.647369539016,21.527495267256782,131.7352401779708,7.744978709679373,15.000000000000007,0.0,0.0,0.85,True,1087.3937536569454,True,8.206765103824795,True
DHNC0022,Dhanmondi,Residential,Res-B,624.1576541510876,0.24618910663622745,1.3278396925084193,20.97859849235345,0.3241026643548578,LT-A,19.872404990891972,19.872404990891972,0.0,0.0,0,0,0.0,0.0,0,middle,29346.889004572655,5,0.9688353218858262,0.9688353218858262,3.3994999999999997,168.91544242258178,168.91544242258178,0.0,8.5,3,10.0,198.7240499089197,198.7240499089197,1740.8300954371084,1740.8300954371084,0.0,1515.1544242258176,1515.1544242258176,8.760037329326648,8.760037329326648,76-200,76-200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,0.0,False,,False
DHNC0023,Dhanmondi,Residential,Res-A,624.1576541510876,0.4966541331235024,1.9602222920436079,16.964609160053417,0.3662078765911866,LT-A,48.81420817636592,41.492076949911024,0.0,7.3221312264548875,0,58,124.21709447542976,14.637388017892453,3,upper-middle,69960.35073243295,6,2.400690184438046,2.397824476085555,4.175,732.7012647272525,608.158687000272,14.637388017892453,15.01,3,10.0,488.14208176365923,414.92076949911024,5141.180779636152,3987.1762876907264,0.0,4721.012647272525,3621.9607501816445,10.532140070901173,9.609488318707257,401-600,401-600,1154.0044919454253,22.44629281499601,124.54257772698043,7.3221312264549,15.000000000000023,0.0028657083524912252,0.11937018658498955,0.8500000000000001,True,1044.424785487888,True,9.29022287003894,True
DHNC0024,Dhanmondi,Residential,Res-A,624.1576541510876,0.6136354036874516,1.9107707947313308,19.75491612223431,0.3505733907306898,LT-A,28.204571908736803,24.886342872360768,0.0,3.318229036376036,0,78,65.55133628797098,6.635079814466916,3,upper-middle,139542.22996152687,5,1.4993507430879374,1.4694507142223636,3.8311000000000006,256.6616043695049,219.83064032401606,6.635079814466916,9.1,3,10.0,282.045719087368,248.86342872360768,2555.1983558798015,2238.1415714540713,0.0,2272.616043695049,1970.65720138483,9.059518308406906,8.993453087636242,201-300,201-300,317.05678442573026,12.408304181009925,36.830964045488855,3.318229036376035,11.764862261029966,0.029900028865573747,1.9941984224447808,0.8823513773897003,True,258.1405279522262,True,4.836770726272927,True
DHNC0025,Dhanmondi,Residential,Res-A,624.1576541510876,0.6254087489698987,2.305279200766038,19.91911104031186,0.40768669340742064,LT-A,41.50899401480408,35.28264491258347,0.0,6.2263491022206106,0,61,124.0233391428784,12.447592880901471,3,upper-middle,149768.987608807,5,1.886792359436411,1.884104079516557,5.1888000000000005,623.0500001622092,517.1449072569765,12.447592880901471,15.01,3,10.0,415.0899401480408,352.8264491258347,4034.551081703197,3320.2260426200564,0.0,3624.5000016220924,2944.1904405905298,9.719703349747007,9.4103660619726,401-600,301-400,714.3250390831404,17.705192588157445,105.90509290523278,6.22634910222061,14.999999999999995,0.0026882799198542084,0.14247884280479084,0.8500000000000001,True,602.7492928211634,True,5.759601733188442,True
DHNC0026,Dhanmondi,Residential,Res-B,624.1576541510876,0.295143725594001,1.8086529583927473,20.41653380235361,0.42953999476164406,LT-A,19.97008793521338,19.97008793521338,0.0,0.0,0,0,0.0,0.0,0,middle,58164.72536967278,4,1.298587485681316,1.298587485681316,3.4705,169.74574744931374,169.74574744931374,0.0,8.5,3,10.0,199.70087935213382,199.70087935213382,1752.6793982177942,1752.6793982177942,0.0,1523.4574744931374,1523.4574744931374,8.776523187598405,8.776523187598405,76-200,76-200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,0.0,False,,False
DHNC0027,Dhanmondi,Residential,Res-B,624.1576541510876,0.2626563606401882,1.1382357781615933,21.651374637645965,0.29938252505440743,LT-A,16.55987682176402,16.55987682176402,0.0,0.0,0,0,0.0,0.0,0,middle,44994.73079120377,4,0.7480056304154643,0.7480056304154643,2.1554,140.75895298499418,140.75895298499418,0.0,8.5,3,10.0,165.5987682176402,165.5987682176402,1390.3221463424388,1390.3221463424388,0.0,1233.5895298499418,1233.5895298499418,8.395727584852509,8.395727584852509,76-200,76-200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,0.0,False,,False
DHNC0028,Dhanmondi,Residential,Res-A,624.1576541510876,0.6231867019263932,2.1020175854548864,15.879759404083655,0.3659910449943039,LT-A,51.34416163916097,43.64253739328683,0.0,7.701624245874147,0,78,122.29994004513868,15.398786273121903,3,upper-middle,194794.8267358665,4,2.494499917533655,2.494499917533655,4.6756,770.6758662038062,639.6757000001135,15.398786273121903,15.01,3,10.0,513.4416163916097,436.4253739328683,5561.990555139966,4348.176065868971,0.0,5100.7586620380625,3944.744862732353,10.83276146220635,9.963160543772174,401-600,401-600,1213.8144892709952,21.823382784231462,131.00016620369274,7.701624245874143,14.999999999999995,0.0,0.0,0.85,True,1106.9133354989783,True,9.924898481740861,True
DHNC0029,Dhanmondi,Residential,Res-A,624.1576541510876,0.6115283410174804,1.7241812719652938,21.16724678386167,0.4715905239614161,LT-A,44.20059845507853,37.57050868681675,0.0,6.630089768261779,0,59,140.3407463239533,13.254057075448754,3,upper-middle,159207.38751527361,4,2.956672940380109,2.956672940380109,4.939799999999999,663.4509828107286,550.6792783136706,13.254057075448754,15.01,3,10.0,442.0059845507853,375.70508686816754,4447.780499512651,3540.34226245536,0.0,4028.509828107287,3164.2829356717716,10.062715562625177,9.423194910580603,401-600,301-400,907.4382370572907,20.402046305044053,112.77170449705807,6.630089768261776,14.999999999999993,0.0,0.0,0.85,True,780.3515478087861,True,6.465964168115653,True
DHNC0030,Dhanmondi,Residential,Res-A,624.1576541510876,0.5985967213429374,2.3448462998751674,23.51685486995342,0.3923974768803705,LT-A,24.48345240979896,20.810934548329115,0.0,3.672517861469845,0,58,86.36606955549803,7.342194247223024,3,upper-middle,119392.59184675312,5,1.0606744824832168,0.9810779720031175,3.0156,222.79941692917055,182.03731014257193,7.342194247223024,9.1,3,10.0,244.8345240979896,208.10934548329115,2163.681837756291,1812.7727560928467,0.0,1933.9941692917055,1599.7950438979494,8.837323272637502,8.71067443839706,201-300,201-300,350.9090816634441,16.21814610355708,40.76210678659862,3.6725178614698457,15.000000000000005,0.0795965104800993,7.504329725529979,0.85,True,271.8852063551691,True,4.063043316310154,True
DHNC0031,Dhanmondi,Residential,Res-B,624.1576541510876,0.41306866490988464,1.7359090436115716,17.6440921230562,0.26887489952612365,LT-A,15.3604360762116,14.329745725212668,0.0,1.0306903509989331,0,81,18.18559550337031,2.0609134818863257,3,middle,53365.396580145876,4,1.4736092830101768,1.4736092830101768,2.8604,130.5637066477986,119.74192518242134,2.0609134818863257,8.5,3,10.0,153.60436076211602,143.29745725212666,1314.3625598018855,1222.3734459752304,0.0,1131.637066477986,1044.0283866430766,8.556804984445803,8.530321956966123,76-200,76-200,91.98911382665506,6.998762490657114,10.821781465377256,1.030690350998933,6.710033138936351,0.0,0.0,0.9328996686106364,True,75.86443180517108,True,5.058350374592179,True
DHNC0032,Dhanmondi,Residential,Res-A,624.1576541510876,0.5530866933076084,2.357085641444968,15.698012679829318,0.4213454867649975,LT-A,29.779948240167325,25.31295600414223,0.0,4.4669922360251,0,76,70.12290076182114,8.93175772670033,3,upper-middle,120188.32118681584,5,1.2135949703298088,1.1860454940855354,4.3599,270.9975289855227,221.41614191099393,8.93175772670033,9.1,3,10.0,297.79948240167323,253.12956004142228,2729.045644347988,2302.22453619579,0.0,2415.9752898552265,2009.4789963769426,9.164037567624243,9.09504419720499,201-300,201-300,426.8211081521981,15.639940249301782,49.58138707452878,4.466992236025096,14.99999999999999,0.027549476244273396,2.270071722263854,0.85,True,365.6299651170773,True,6.0867577284336125,True
DHNC0033,Dhanmondi,Residential,Res-A,624.1576541510876,0.71743529488715,2.0815102893415993,25.71037456215485,0.491572080714495,LT-A,39.3580826091445,33.454370217772826,0.0,5.903712391371676,0,52,151.78665688940072,11.802563289218824,3,upper-middle,102039.58433763187,6,1.6523796785778233,1.4820192100424279,4.660099999999999,378.6247546999701,310.02847820575573,11.802563289218824,9.62,3,10.0,393.58082609144503,334.5437021777283,3708.570334349686,3112.236345697233,0.0,3336.247546999701,2768.310414949746,9.42263974385793,9.302929110421093,301-400,301-400,596.3339886524532,16.079888876019467,68.59627649421435,5.903712391371677,15.000000000000004,0.17036046853539544,10.310007484600753,0.85,True,456.3498950522713,True,3.928764233123414,True
DHNC0034,Dhanmondi,Residential,Res-C,624.1576541510876,0.20731337762910307,3.2034427600926874,32.38920141289106,0.34738693738113186,LT-A,10.224604432380412,10.224604432380412,0.0,0.0,0,0,0.0,0.0,0,lower-middle,18887.23612101286,5,0.6189627064740677,0.6189627064740677,1.3245000000000002,86.9091376752335,86.9091376752335,0.0,8.5,3,10.0,102.24604432380411,102.24604432380411,788.2563955899518,788.2563955899518,0.0,695.091376752335,695.091376752335,7.709407251918852,7.709407251918852,76-200,76-200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,0.0,False,,False
DHNC0035,Dhanmondi,Residential,Res-B,624.1576541510876,0.281389842279989,1.629896818012144,20.205188471012963,0.4259609594966145,LT-A,22.15255195010264,22.15255195010264,0.0,0.0,0,0,0.0,0.0,0,middle,33852.6318465823,5,1.1158472684247143,1.1158472684247143,1.5004,201.58822274593402,201.58822274593402,0.0,9.1,3,10.0,221.5255195010264,221.5255195010264,1874.1439788323073,1874.1439788323073,0.0,1721.8822274593401,1721.8822274593401,8.460171916326885,8.460171916326885,201-300,201-300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,0.0,False,,False
DHNC0036,Dhanmondi,Residential,Res-A,624.1576541510876,0.41009481526613606,1.6663296006023653,17.361534286166492,0.43294937237502684,LT-A,46.20254339150304,39.27216188277759,0.0,6.930381508725457,0,62,120.32205617995128,13.85647750646194,3,upper-middle,144659.50239273932,5,2.3712699135279482,2.0316612931917586,5.436100000000001,693.5001763064607,575.6186723540295,13.85647750646194,15.01,3,10.0,462.0254339150304,392.7216188277759,4785.183861217838,3734.1130817793646,0.0,4329.001763064607,3327.981973123204,10.356970655641147,9.508295196289977,401-600,301-400,1051.0707794384734,21.96510750521034,117.88150395243122,6.930381508725453,14.999999999999993,0.33960862033618966,14.321803620867598,0.85,True,944.6052007649841,True,8.735478870694438,True
DHNC0037,Dhanmondi,Residential,Res-A,624.1576541510876,0.5021241175643878,2.29601636391853,14.590260663550676,0.4472624923231048,LT-A,33.57597910626945,28.539582240329032,0.0,5.036396865940418,0,58,73.48234307916039,10.06935170419091,3,upper-middle,93022.6966480514,4,1.2617325834931472,1.1271397485837895,3.7346999999999997,323.000919002312,264.4814294477743,10.06935170419091,9.62,3,10.0,335.7597910626945,285.3958224032903,3083.7099195242768,2582.957353063439,0.0,2780.009190023121,2303.1019838699417,9.18427400066041,9.050438549915018,301-400,201-300,500.7525664608379,16.238640453512208,58.5194895545377,5.036396865940418,15.000000000000002,0.1345928349093577,10.66730277637224,0.85,True,437.33957508586843,True,6.814597160046894,True
DHNC0038,Dhanmondi,Residential,Res-A,624.1576541510876,0.6631408851066625,2.3685609992057732,15.059827257880913,0.45473779850948,LT-A,63.24792548418064,53.76073666155354,0.0,9.487188822627095,0,65,142.87542483166266,18.965538725428296,3,upper-middle,125740.17098320364,4,3.1878120114670194,3.1878120114670194,5.5950999999999995,1097.351507150534,913.7832423525257,18.965538725428296,17.35,3,10.0,632.4792548418064,537.6073666155354,7558.434735080608,5983.404811544146,0.0,6963.515071505341,5463.486572899186,11.950486402864072,11.129692751816622,601-above,401-600,1575.0299235364628,20.83804357304761,183.56826479800827,9.487188822627104,15.000000000000012,0.0,0.0,0.85,True,1451.1200374302284,True,11.023798707105717,True
