:START_ID,:END_ID,:TYPE
MTR_KSM0059,SUB_Kalyanpur,FEEDS_FROM
MTR_KSM0060,SUB_Kalyanpur,FEEDS_FROM
MTR_KSM0061,SUB_Kalyanpur,FEEDS_FROM
MTR_KSM0062,SUB_Kalyanpur,FEEDS_FROM
MTR_KSM0063,SUB_Kalyanpur,FEEDS_FROM
MTR_KSM0064,SUB_Kalyanpur,FEEDS_FROM
MTR_KSM0065,SUB_Kalyanpur,FEEDS_FROM
MTR_KSM0066,SUB_Kalyanpur,FEEDS_FROM
MTR_KSM0067,SUB_Kalyanpur,FEEDS_FROM
MTR_KSM0068,SUB_Kalyanpur,FEEDS_FROM
MTR_KSM0069,SUB_Kalyanpur,FEEDS_FROM
MTR_KSM0070,SUB_Kalyanpur,FEEDS_FROM
MTR_KSM0071,SUB_Kalyanpur,FEEDS_FROM
MTR_KSM0072,SUB_Kalyanpur,FEEDS_FROM
MTR_KSM0073,SUB_Kalyanpur,FEEDS_FROM
MTR_KSM0074,SUB_Kalyanpur,FEEDS_FROM
MTR_KSM0075,SUB_Kalyanpur,FEEDS_FROM
MTR_KSM0076,SUB_Kalyanpur,FEEDS_FROM
MTR_KSM0077,SUB_Kalyanpur,FEEDS_FROM
MTR_KSM0078,SUB_Kalyanpur,FEEDS_FROM
MTR_KSM0079,SUB_Kalyanpur,FEEDS_FROM
MTR_KSM0080,SUB_Kalyanpur,FEEDS_FROM
MTR_KSM0081,SUB_Kalyanpur,FEEDS_FROM
MTR_KSM0082,SUB_Kalyanpur,FEEDS_FROM
MTR_KSM0083,SUB_Kalyanpur,FEEDS_FROM
MTR_KSM0084,SUB_Kalyanpur,FEEDS_FROM
MTR_KSM0085,SUB_Kalyanpur,FEEDS_FROM
MTR_KSM0086,SUB_Kalyanpur,FEEDS_FROM
MTR_KSM0087,SUB_Kalyanpur,FEEDS_FROM
MTR_KSM0088,SUB_Kalyanpur,FEEDS_FROM
MTR_KSM0089,SUB_Kalyanpur,FEEDS_FROM
MTR_KSM0090,SUB_Kalyanpur,FEEDS_FROM
MTR_KSM0091,SUB_Kalyanpur,FEEDS_FROM
MTR_KSM0092,SUB_Kalyanpur,FEEDS_FROM
MTR_KSM0093,SUB_Kalyanpur,FEEDS_FROM
MTR_KSM0094,SUB_Kalyanpur,FEEDS_FROM
MTR_KSM0095,SUB_Kalyanpur,FEEDS_FROM
MTR_KSM0096,SUB_Kalyanpur,FEEDS_FROM
MTR_KSM0097,SUB_Kalyanpur,FEEDS_FROM
MTR_KSM0098,SUB_Kalyanpur,FEEDS_FROM
MTR_KSM0099,SUB_Kalyanpur,FEEDS_FROM
MTR_KSM0100,SUB_Kalyanpur,FEEDS_FROM
MTR_KSM0101,SUB_Kalyanpur,FEEDS_FROM
MTR_KSM0102,SUB_Kalyanpur,FEEDS_FROM
MTR_KSM0103,SUB_Kalyanpur,FEEDS_FROM
MTR_KSM0104,SUB_Kalyanpur,FEEDS_FROM
MTR_KSM0105,SUB_Kalyanpur,FEEDS_FROM
MTR_KSM0106,SUB_Kalyanpur,FEEDS_FROM
MTR_KSM0107,SUB_Kalyanpur,FEEDS_FROM
MTR_KSM0108,SUB_Kalyanpur,FEEDS_FROM
MTR_KSM0109,SUB_Kalyanpur,FEEDS_FROM
MTR_KSM0110,SUB_Kalyanpur,FEEDS_FROM
MTR_KSM0111,SUB_Kalyanpur,FEEDS_FROM
MTR_KSM0112,SUB_Kalyanpur,FEEDS_FROM
MTR_KSM0113,SUB_Kalyanpur,FEEDS_FROM
MTR_KSM0114,SUB_Kalyanpur,FEEDS_FROM
MTR_KSM0115,SUB_Kalyanpur,FEEDS_FROM
MTR_KSM0116,SUB_Kalyanpur,FEEDS_FROM
MTR_KSM0117,SUB_Kalyanpur,FEEDS_FROM
MTR_KSM0118,SUB_Kalyanpur,FEEDS_FROM
MTR_KSM0119,SUB_Kalyanpur,FEEDS_FROM
MTR_KSM0120,SUB_Kalyanpur,FEEDS_FROM
MTR_DSM0001,SUB_Dhanmondi,FEEDS_FROM
MTR_DSM0002,SUB_Dhanmondi,FEEDS_FROM
MTR_DSM0003,SUB_Dhanmondi,FEEDS_FROM
MTR_DSM0004,SUB_Dhanmondi,FEEDS_FROM
MTR_DSM0005,SUB_Dhanmondi,FEEDS_FROM
MTR_DSM0006,SUB_Dhanmondi,FEEDS_FROM
MTR_DSM0007,SUB_Dhanmondi,FEEDS_FROM
MTR_DSM0008,SUB_Dhanmondi,FEEDS_FROM
MTR_DSM0009,SUB_Dhanmondi,FEEDS_FROM
MTR_DSM0010,SUB_Dhanmondi,FEEDS_FROM
MTR_DSM0011,SUB_Dhanmondi,FEEDS_FROM
MTR_DSM0012,SUB_Dhanmondi,FEEDS_FROM
MTR_DSM0013,SUB_Dhanmondi,FEEDS_FROM
MTR_DSM0014,SUB_Dhanmondi,FEEDS_FROM
MTR_DSM0015,SUB_Dhanmondi,FEEDS_FROM
MTR_DSM0016,SUB_Dhanmondi,FEEDS_FROM
MTR_DSM0017,SUB_Dhanmondi,FEEDS_FROM
MTR_DSM0018,SUB_Dhanmondi,FEEDS_FROM
MTR_DSM0019,SUB_Dhanmondi,FEEDS_FROM
MTR_DSM0020,SUB_Dhanmondi,FEEDS_FROM
MTR_DSM0021,SUB_Dhanmondi,FEEDS_FROM
MTR_DSM0022,SUB_Dhanmondi,FEEDS_FROM
MTR_DSM0023,SUB_Dhanmondi,FEEDS_FROM
MTR_DSM0024,SUB_Dhanmondi,FEEDS_FROM
MTR_DSM0025,SUB_Dhanmondi,FEEDS_FROM
MTR_DSM0026,SUB_Dhanmondi,FEEDS_FROM
MTR_DSM0027,SUB_Dhanmondi,FEEDS_FROM
MTR_DSM0028,SUB_Dhanmondi,FEEDS_FROM
MTR_DSM0029,SUB_Dhanmondi,FEEDS_FROM
MTR_DSM0030,SUB_Dhanmondi,FEEDS_FROM
MTR_DSM0031,SUB_Dhanmondi,FEEDS_FROM
MTR_DSM0032,SUB_Dhanmondi,FEEDS_FROM
MTR_DSM0033,SUB_Dhanmondi,FEEDS_FROM
MTR_DSM0034,SUB_Dhanmondi,FEEDS_FROM
MTR_DSM0035,SUB_Dhanmondi,FEEDS_FROM
MTR_DSM0036,SUB_Dhanmondi,FEEDS_FROM
MTR_DSM0037,SUB_Dhanmondi,FEEDS_FROM
MTR_DSM0038,SUB_Dhanmondi,FEEDS_FROM
MTR_DSM0039,SUB_Dhanmondi,FEEDS_FROM
MTR_DSM0040,SUB_Dhanmondi,FEEDS_FROM
MTR_DSM0041,SUB_Dhanmondi,FEEDS_FROM
MTR_DSM0042,SUB_Dhanmondi,FEEDS_FROM
MTR_DSM0043,SUB_Dhanmondi,FEEDS_FROM
MTR_DSM0044,SUB_Dhanmondi,FEEDS_FROM
MTR_DSM0045,SUB_Dhanmondi,FEEDS_FROM
MTR_DSM0046,SUB_Dhanmondi,FEEDS_FROM
MTR_DSM0047,SUB_Dhanmondi,FEEDS_FROM
MTR_DSM0048,SUB_Dhanmondi,FEEDS_FROM
MTR_DSM0049,SUB_Dhanmondi,FEEDS_FROM
MTR_DSM0050,SUB_Dhanmondi,FEEDS_FROM
MTR_DSM0051,SUB_Dhanmondi,FEEDS_FROM
MTR_DSM0052,SUB_Dhanmondi,FEEDS_FROM
MTR_DSM0053,SUB_Dhanmondi,FEEDS_FROM
MTR_DSM0054,SUB_Dhanmondi,FEEDS_FROM
MTR_DSM0055,SUB_Dhanmondi,FEEDS_FROM
MTR_DSM0056,SUB_Dhanmondi,FEEDS_FROM
MTR_DSM0057,SUB_Dhanmondi,FEEDS_FROM
MTR_DSM0058,SUB_Dhanmondi,FEEDS_FROM
MTR_DSM0059,SUB_Dhanmondi,FEEDS_FROM
MTR_DSM0060,SUB_Dhanmondi,FEEDS_FROM
MTR_DSM0061,SUB_Dhanmondi,FEEDS_FROM
MTR_DSM0062,SUB_Dhanmondi,FEEDS_FROM
MTR_DSM0063,SUB_Dhanmondi,FEEDS_FROM
MTR_DSM0064,SUB_Dhanmondi,FEEDS_FROM
MTR_DSM0065,SUB_Dhanmondi,FEEDS_FROM
MTR_DSM0066,SUB_Dhanmondi,FEEDS_FROM
MTR_DSM0067,SUB_Dhanmondi,FEEDS_FROM
MTR_DSM0068,SUB_Dhanmondi,FEEDS_FROM
MTR_DSM0069,SUB_Dhanmondi,FEEDS_FROM
MTR_DSM0070,SUB_Dhanmondi,FEEDS_FROM
MTR_DSM0071,SUB_Dhanmondi,FEEDS_FROM
MTR_DSM0072,SUB_Dhanmondi,FEEDS_FROM
MTR_DSM0073,SUB_Dhanmondi,FEEDS_FROM
MTR_DSM0074,SUB_Dhanmondi,FEEDS_FROM
MTR_DSM0075,SUB_Dhanmondi,FEEDS_FROM
MTR_DSM0076,SUB_Dhanmondi,FEEDS_FROM
MTR_DSM0077,SUB_Dhanmondi,FEEDS_FROM
MTR_DSM0078,SUB_Dhanmondi,FEEDS_FROM
MTR_DSM0079,SUB_Dhanmondi,FEEDS_FROM
MTR_DSM0080,SUB_Dhanmondi,FEEDS_FROM
MTR_DSM0081,SUB_Dhanmondi,FEEDS_FROM
MTR_DSM0082,SUB_Dhanmondi,FEEDS_FROM
MTR_DSM0083,SUB_Dhanmondi,FEEDS_FROM
MTR_DSM0084,SUB_Dhanmondi,FEEDS_FROM
MTR_DSM0085,SUB_Dhanmondi,FEEDS_FROM
MTR_DSM0086,SUB_Dhanmondi,FEEDS_FROM
MTR_DSM0087,SUB_Dhanmondi,FEEDS_FROM
MTR_DSM0088,SUB_Dhanmondi,FEEDS_FROM
MTR_DSM0089,SUB_Dhanmondi,FEEDS_FROM
MTR_DSM0090,SUB_Dhanmondi,FEEDS_FROM
MTR_DSM0091,SUB_Dhanmondi,FEEDS_FROM
MTR_DSM0092,SUB_Dhanmondi,FEEDS_FROM
MTR_DSM0093,SUB_Dhanmondi,FEEDS_FROM
MTR_DSM0094,SUB_Dhanmondi,FEEDS_FROM
MTR_DSM0095,SUB_Dhanmondi,FEEDS_FROM
MTR_DSM0096,SUB_Dhanmondi,FEEDS_FROM
MTR_DSM0097,SUB_Dhanmondi,FEEDS_FROM
MTR_DSM0098,SUB_Dhanmondi,FEEDS_FROM
MTR_DSM0099,SUB_Dhanmondi,FEEDS_FROM
MTR_DSM0100,SUB_Dhanmondi,FEEDS_FROM
MTR_DSM0101,SUB_Dhanmondi,FEEDS_FROM
MTR_DSM0102,SUB_Dhanmondi,FEEDS_FROM
MTR_DSM0103,SUB_Dhanmondi,FEEDS_FROM
MTR_DSM0104,SUB_Dhanmondi,FEEDS_FROM
MTR_DSM0105,SUB_Dhanmondi,FEEDS_FROM
MTR_DSM0106,SUB_Dhanmondi,FEEDS_FROM
MTR_DSM0107,SUB_Dhanmondi,FEEDS_FROM
MTR_DSM0108,SUB_Dhanmondi,FEEDS_FROM
MTR_DSM0109,SUB_Dhanmondi,FEEDS_FROM
MTR_DSM0110,SUB_Dhanmondi,FEEDS_FROM
MTR_DSM0111,SUB_Dhanmondi,FEEDS_FROM
MTR_DSM0112,SUB_Dhanmondi,FEEDS_FROM
MTR_DSM0113,SUB_Dhanmondi,FEEDS_FROM
MTR_DSM0114,SUB_Dhanmondi,FEEDS_FROM
MTR_DSM0115,SUB_Dhanmondi,FEEDS_FROM
MTR_DSM0116,SUB_Dhanmondi,FEEDS_FROM
MTR_DSM0117,SUB_Dhanmondi,FEEDS_FROM
MTR_DSM0118,SUB_Dhanmondi,FEEDS_FROM
MTR_DSM0119,SUB_Dhanmondi,FEEDS_FROM
MTR_DSM0120,SUB_Dhanmondi,FEEDS_FROM
