timestamp,residential_lower_middle_kw,residential_middle_kw,residential_upper_middle_kw,commercial_kw,educational_kw,health_kw,industrial_kw,infrastructure_kw,total_mw
2024-01-02 10:00:00,568.8,5477.4,12021.7,17608.4,13816.4,9618.300000000001,1746.6,854.4,61.712
2024-01-02 10:30:00,496.7,4841.3,10926.1,17033.1,12442.4,9759.900000000001,1676.4,827.7,58.004
2024-01-02 11:00:00,593.1,6278.9,14008.2,17231.6,12376.1,9641.6,1854.6,841.8,62.826
2024-01-02 11:30:00,666.2,7906.2,16982.1,16889.9,13076.8,9735.3,1757.0,851.5,67.865
2024-01-02 12:00:00,877.4,10205.0,21494.4,16122.900000000001,13540.9,9786.599999999999,1630.8,802.3,74.46
2024-01-02 12:30:00,881.7,10433.1,22105.3,17689.4,13220.0,9899.6,1621.7,820.1,76.671
2024-01-02 13:00:00,738.1,8248.7,18608.5,17285.3,14310.2,9781.0,1840.6,1599.7,72.412
2024-01-02 13:30:00,533.1,6062.9,14729.2,17426.5,720.7,10166.000000000002,1771.2,1742.5,53.152
2024-01-02 14:00:00,375.4,3890.0,10818.0,16894.199999999997,705.7,7907.700000000001,1767.9,801.4,43.16
2024-01-02 14:30:00,373.6,3898.8,10970.0,18066.8,692.8,7923.0,1745.3,847.3,44.518
2024-01-02 15:00:00,379.8,3909.2,10746.5,17053.1,743.0,7946.5,1748.1,789.8,43.316
2024-01-02 15:30:00,371.8,3878.1,10280.2,18339.8,721.4,7733.299999999999,1688.5,812.0999999999999,43.825
2024-01-02 16:00:00,359.3,3692.1,9674.7,17608.3,681.8,7927.2,1733.4,862.3,42.539
2024-01-02 16:30:00,343.5,3467.1,8857.7,17141.6,643.1,7915.5,1712.1,1456.3,41.537
2024-01-02 17:00:00,524.2,4626.0,10705.6,17598.2,674.9,7792.199999999999,1795.3,3523.0,47.239
2024-01-02 17:30:00,798.0,6683.6,14738.2,17557.4,674.4,7847.5,1923.5,6227.6,56.45
2024-01-02 18:00:00,1081.3,8874.8,19576.2,17454.5,682.3,7675.100000000001,123.4,6525.6,61.993
2024-01-02 18:30:00,1355.4,12171.6,26976.0,17352.1,678.0,7674.099999999999,119.9,5604.400000000001,71.931
2024-01-02 19:00:00,1506.7,14419.7,31710.8,17072.699999999997,671.9,7677.700000000001,132.0,5278.3,78.47
2024-01-02 19:30:00,1696.7,16927.1,37908.1,15539.8,699.4,7666.300000000001,122.6,5480.799999999999,86.041
2024-01-02 20:00:00,1713.5,16942.7,38917.1,17519.199999999997,642.1,7435.6,124.9,5604.3,88.899
2024-01-02 20:30:00,1517.5,14409.4,34082.3,17635.5,634.4,7510.6,128.2,5398.5,81.316
2024-01-02 21:00:00,1281.5,11668.7,27639.6,17570.9,677.3,5486.299999999999,126.8,3369.7,67.821
2024-01-02 21:30:00,1045.2,8865.2,21166.3,2568.1000000000004,665.8,5428.700000000001,131.4,3550.0,43.421
2024-01-02 22:00:00,1057.3,8828.3,20935.9,2642.1,658.9,5392.5,117.2,3373.7999999999997,43.006
2024-01-02 22:30:00,1056.2,8614.3,20313.7,2774.9,673.2,5414.200000000001,119.3,3311.1,42.277
2024-01-02 23:00:00,825.6,6795.9,15996.4,2739.5,641.0,5329.799999999999,119.9,4537.699999999999,36.986
2024-01-02 23:30:00,600.9,5080.8,11886.0,2524.3,689.5,5325.3,129.2,4411.099999999999,30.647
2024-01-03 00:00:00,386.4,3503.6,8154.8,2609.2,671.4,5362.7,125.1,4231.7,25.045
2024-01-03 00:30:00,381.9,3492.7,8119.0,2584.9,671.3,5422.800000000001,127.9,4324.9,25.125
2024-01-03 01:00:00,370.5,3472.3,7977.4,2675.6,671.8,5379.000000000001,127.9,4458.6,25.133
2024-01-03 01:30:00,361.3,3319.2,7596.6,2630.6,686.0,5349.200000000001,127.0,4655.799999999999,24.726
2024-01-03 02:00:00,357.9,3187.9,7214.8,2601.4,654.2,5282.200000000001,132.4,3507.5,22.938
2024-01-03 02:30:00,358.2,3037.1,6799.1,2716.8,654.5,5312.299999999999,120.8,3502.6,22.501
2024-01-03 03:00:00,357.1,3020.2,6773.9,2719.6,628.0,5444.700000000001,118.5,3541.5,22.604
2024-01-03 03:30:00,356.2,3008.9,6721.1,2620.0,691.3,5375.299999999999,129.3,3327.5,22.23
2024-01-03 04:00:00,353.1,3000.4,6707.3,2708.8,655.4,5373.800000000001,122.6,6252.5,25.174
2024-01-03 04:30:00,406.7,3352.6,7294.2,2547.8,646.6,5270.3,120.1,6425.0,26.063
2024-01-03 05:00:00,461.5,3686.9,7885.0,2668.1,715.6,5320.1,116.1,6961.800000000001,27.815
2024-01-03 05:30:00,518.0,4587.5,13464.0,2560.4,687.0,5251.200000000001,130.5,4492.6,31.691
2024-01-03 06:00:00,671.0,7264.1,22020.0,2746.5,706.4,5338.900000000001,125.1,3622.7,42.495
2024-01-03 06:30:00,781.8,9855.1,30785.0,2684.8,684.3,5354.5,121.9,3596.9,53.864
2024-01-03 07:00:00,884.8,11794.1,33929.1,2586.1,616.0,5285.8,126.2,3672.6,58.895
2024-01-03 07:30:00,947.4,12272.4,35174.7,2639.5,643.6,5335.700000000001,124.7,3591.1,60.729
2024-01-03 08:00:00,822.1,10946.9,31854.0,2527.6,13341.0,9819.9,122.0,3666.6000000000004,73.1
2024-01-03 08:30:00,747.9,8963.4,24853.0,2571.0,14205.2,9945.4,118.7,3376.2,64.781
2024-01-03 09:00:00,590.6,6152.1,16438.0,9705.5,13674.2,9696.3,1735.8,847.9000000000001,58.84
2024-01-03 09:30:00,647.4,5424.3,12204.0,9626.0,13043.6,9666.999999999998,1677.8,829.4000000000001,53.12
2024-01-03 10:00:00,641.8,5502.4,12339.1,17611.1,12493.8,9837.6,1776.3,851.3,61.053
2024-01-03 10:30:00,524.7,4951.0,10937.0,17215.0,13880.2,9578.699999999999,1754.1,867.6999999999999,59.708
2024-01-03 11:00:00,593.9,6402.6,14090.8,17128.800000000003,13363.3,9762.900000000001,1737.8,815.7,63.896
2024-01-03 11:30:00,687.2,7754.0,17306.6,17606.6,13102.6,9937.9,1636.4,784.3,68.816
2024-01-03 12:00:00,873.6,9893.0,22423.0,16683.699999999997,13601.3,9887.8,1687.1,837.7,75.887
2024-01-03 12:30:00,883.7,10231.9,23176.7,17371.199999999997,14109.5,10012.8,1832.3,882.0999999999999,78.5
2024-01-03 13:00:00,735.7,8225.3,19774.7,16716.9,13547.0,10193.300000000001,1699.6,1575.6,72.468
2024-01-03 13:30:00,577.0,6460.7,15591.3,17845.4,697.7,10342.3,1751.3,1604.5,54.87
2024-01-03 14:00:00,420.0,4334.1,11709.1,17119.9,684.8,7812.0,1780.4,896.8000000000001,44.757
2024-01-03 14:30:00,415.7,4526.4,11856.4,18549.0,703.8,7758.6,1642.7,812.8,46.265
2024-01-03 15:00:00,397.4,4323.2,11688.9,17742.9,691.4,7945.300000000001,1767.1,835.5,45.392
2024-01-03 15:30:00,384.7,4075.2,11174.7,17716.300000000003,668.3,7736.5,1608.1,868.0,44.232
2024-01-03 16:00:00,366.4,3818.1,10616.0,18040.2,639.8,7878.799999999999,1809.6,820.9,43.99
2024-01-03 16:30:00,351.4,3495.2,9456.8,16541.8,695.5,8036.900000000001,1834.1,1413.4,41.825
2024-01-03 17:00:00,541.7,4714.6,11191.4,18051.5,698.5,7816.200000000001,1632.9,3602.2000000000003,48.249
2024-01-03 17:30:00,810.0,6771.2,14969.6,16664.1,628.5,7948.099999999999,1750.1,6651.6,56.193
2024-01-03 18:00:00,1093.3,8959.2,19536.8,17625.7,706.0,7847.5,123.1,6672.1,62.564
2024-01-03 18:30:00,1333.1,11831.3,26860.8,18763.8,664.2,7693.600000000001,118.3,5378.1,72.643
2024-01-03 19:00:00,1519.4,14028.9,32085.8,17134.2,658.5,7657.699999999999,112.1,5272.6,78.469
2024-01-03 19:30:00,1700.8,16476.9,39168.0,17196.0,671.2,7519.9000000000015,119.6,5486.700000000001,88.339
2024-01-03 20:00:00,1710.5,16841.2,40930.3,17821.699999999997,708.6,7641.0,123.0,5511.700000000001,91.288
2024-01-03 20:30:00,1499.4,14323.3,35480.4,16395.8,681.0,7447.799999999999,112.2,5444.7,81.385
2024-01-03 21:00:00,1277.6,11578.2,28429.3,17185.399999999998,706.2,5396.900000000001,120.1,3567.2000000000003,68.261
2024-01-03 21:30:00,1069.1,8799.9,20935.7,2644.9,720.5,5237.400000000001,126.1,3429.3,42.963
2024-01-03 22:00:00,1057.7,8767.2,20770.7,2741.6,684.2,5326.3,119.0,3228.5,42.695
2024-01-03 22:30:00,1047.0,8556.7,20123.8,2611.1,655.0,5338.1,125.2,3189.5,41.646
2024-01-03 23:00:00,817.5,6779.2,15998.0,2734.2000000000003,704.5,5316.8,107.9,4192.900000000001,36.651
2024-01-03 23:30:00,593.0,5071.5,11817.9,2611.3,648.1,5307.4,115.8,4360.599999999999,30.526
2024-01-04 00:00:00,379.6,3542.2,8190.1,2654.5,665.2,5361.7,122.3,4355.1,25.271
2024-01-04 00:30:00,378.7,3488.4,8162.3,2603.4,676.2,5407.2,125.1,4292.799999999999,25.134
2024-01-04 01:00:00,374.4,3416.4,8105.6,2665.7,681.3,5343.099999999999,116.3,4290.4,24.993
2024-01-04 01:30:00,368.5,3268.6,7614.6,2562.3,665.2,5253.500000000001,122.6,4208.9,24.064
2024-01-04 02:00:00,358.7,3143.0,7090.1,2498.7,696.2,5342.700000000001,108.1,3505.7000000000003,22.743
2024-01-04 02:30:00,355.4,3003.6,6689.9,2618.6,660.5,5299.299999999999,126.5,3461.7999999999997,22.216
2024-01-04 03:00:00,352.1,2991.2,6638.7,2552.5,664.6,5417.6,123.6,3375.3,22.116
2024-01-04 03:30:00,349.8,2969.1,6621.4,2575.7,664.6,5321.5,125.1,3431.4999999999995,22.059
2024-01-04 04:00:00,347.7,2965.5,6570.9,2708.5,706.3,5205.300000000001,117.4,6080.8,24.702
2024-01-04 04:30:00,400.1,3292.6,7163.8,2495.6000000000004,656.8,5324.4,123.1,6046.599999999999,25.503
2024-01-04 05:00:00,459.8,3633.5,7837.5,2501.3,692.9,5260.799999999999,130.1,7171.6,27.687
2024-01-04 05:30:00,512.8,4480.6,13590.8,2535.1000000000004,585.6,5389.1,121.1,4232.3,31.447
2024-01-04 06:00:00,643.9,7017.1,22438.8,2700.7,713.6,5348.6,118.7,3356.5,42.338
2024-01-04 06:30:00,776.9,9563.7,31057.5,2585.5,662.1,5333.6,131.8,3531.9,53.643
2024-01-04 07:00:00,918.9,11479.9,34243.9,2777.6000000000004,643.3,5289.799999999999,126.4,3644.7999999999997,59.125
2024-01-04 07:30:00,981.9,12092.8,35777.6,2630.4,707.3,5405.6,125.5,3670.8,61.392
2024-01-04 08:00:00,847.5,10427.0,33235.1,2542.2,13886.0,9845.1,127.1,3707.3,74.617
2024-01-04 08:30:00,712.9,8424.4,26318.8,2526.2,13849.9,9686.1,119.7,3581.1000000000004,65.219
2024-01-04 09:00:00,566.6,5801.8,17118.7,9924.7,13226.6,9738.199999999999,1879.3,879.4,59.135
2024-01-04 09:30:00,582.2,5202.7,12474.8,10175.5,13164.6,9728.0,1740.5,826.5,53.895
2024-01-04 10:00:00,593.6,5469.5,12643.7,17144.8,14251.9,9679.2,1880.6,851.2,62.515
2024-01-04 10:30:00,489.5,4726.5,11482.5,16405.5,13701.4,9543.600000000002,1680.7,827.8,58.858
2024-01-04 11:00:00,600.9,6368.9,14224.9,17420.300000000003,13228.6,9749.100000000002,1866.1,842.5,64.301
2024-01-04 11:30:00,694.2,7637.8,16930.2,16612.5,14012.9,9819.2,1733.6,870.5999999999999,68.311
2024-01-04 12:00:00,874.8,9667.9,21511.6,17206.9,13589.5,9865.900000000001,1703.3,812.7,75.233
2024-01-04 12:30:00,866.0,9866.3,22180.7,17759.7,13285.2,9773.7,1858.5,773.0,76.363
2024-01-04 13:00:00,711.9,8066.4,19120.2,17239.8,13476.1,10107.1,1788.2,1685.8,72.196
2024-01-04 13:30:00,546.6,6380.1,15463.3,17556.0,704.5,10182.3,1685.0,1569.6999999999998,54.088
2024-01-04 14:00:00,386.1,4219.9,11176.9,18212.300000000003,696.8,7839.9,1661.7,797.3000000000001,44.991
2024-01-04 14:30:00,393.4,4038.0,11145.4,18106.7,680.6,7959.200000000001,1784.7,817.6,44.926
2024-01-04 15:00:00,401.8,3960.8,11071.1,17414.0,677.1,7997.0999999999985,1728.3,855.5999999999999,44.106
2024-01-04 15:30:00,418.7,4115.2,11701.0,18188.1,664.4,7920.5,1716.3,844.5999999999999,45.569
2024-01-04 16:00:00,415.6,4286.9,11532.4,17611.3,677.7,7830.6,1740.0,858.2,44.953
2024-01-04 16:30:00,392.5,3978.6,10319.2,17177.699999999997,753.0,8155.200000000001,1754.0,1510.1999999999998,44.04
2024-01-04 17:00:00,571.0,5077.4,11350.2,18785.8,696.5,7796.5,1630.8,3480.0,49.388
2024-01-04 17:30:00,822.5,6920.1,14784.5,18138.9,682.1,7777.8,1649.5,6424.500000000001,57.2
2024-01-04 18:00:00,1108.2,9181.1,19771.3,17357.399999999998,660.5,7756.599999999999,117.1,6650.0,62.602
2024-01-04 18:30:00,1334.6,12166.1,27253.3,18244.5,651.1,7767.3,121.8,5263.2,72.802
2024-01-04 19:00:00,1513.5,14327.6,32375.3,17945.9,736.9,7622.500000000001,123.2,5522.8,80.168
2024-01-04 19:30:00,1666.0,16805.9,39094.7,18117.8,700.2,7690.7,124.8,5370.9,89.571
2024-01-04 20:00:00,1681.3,16915.6,40111.4,15378.1,703.8,7690.000000000001,124.7,5607.900000000001,88.213
2024-01-04 20:30:00,1480.2,14416.0,34629.1,18125.0,614.5,7705.999999999999,120.9,5402.8,82.494
2024-01-04 21:00:00,1272.9,11558.4,27543.9,18208.199999999997,682.6,5438.6,126.8,3472.9000000000005,68.304
2024-01-04 21:30:00,1055.0,8821.5,20762.3,2656.1000000000004,694.2,5227.4,123.6,3314.8,42.655
2024-01-04 22:00:00,1044.1,8832.9,20879.8,2836.1,658.3,5343.1,114.4,3538.8,43.248
2024-01-04 22:30:00,1039.3,8614.4,20188.7,2527.0,716.8,5268.099999999999,126.6,3426.0,41.907
2024-01-04 23:00:00,819.2,6902.4,16164.0,2499.3,626.2,5279.2,114.2,4381.2,36.786
2024-01-04 23:30:00,594.4,5086.7,11792.5,2561.6000000000004,698.5,5389.200000000001,121.5,4391.099999999999,30.635
2024-01-05 00:00:00,380.5,3524.9,8118.2,2567.2,653.3,5332.5,117.1,4505.200000000001,25.199
2024-01-05 00:30:00,374.5,3524.4,8021.8,2724.8,691.3,5364.399999999999,121.4,4290.8,25.113
2024-01-05 01:00:00,374.1,3465.3,8039.9,2791.4,661.0,5436.0,114.7,4380.0,25.262
2024-01-05 01:30:00,367.5,3314.4,7575.6,2535.0,688.6,5334.299999999999,115.8,4427.8,24.359
2024-01-05 02:00:00,362.6,3136.0,7149.3,2778.3,635.8,5466.4,117.3,3598.4,23.244
2024-01-05 02:30:00,352.5,3015.8,6703.7,2568.6,650.6,5308.200000000001,119.5,3535.0,22.254
2024-01-05 03:00:00,352.6,2992.5,6655.5,2705.0,707.3,5269.800000000001,114.2,3361.0,22.158
2024-01-05 03:30:00,349.0,2975.8,6624.2,2750.1000000000004,654.7,5283.3,116.6,3472.9,22.227
2024-01-05 04:00:00,349.1,2970.5,6621.9,2600.9,684.6,5392.3,127.0,5961.099999999999,24.707
2024-01-05 04:30:00,398.7,3310.4,7241.0,2568.9,689.0,5307.4,121.0,5990.8,25.627
2024-01-05 05:00:00,457.0,3659.8,7851.3,2532.1,680.8,5375.1,119.6,7034.7,27.71
2024-01-05 05:30:00,510.2,4716.3,14067.5,2600.3,660.0,5418.4,119.9,4308.3,32.401
2024-01-05 06:00:00,629.6,7247.9,22245.7,2570.9,667.5,5301.6,123.8,3561.4,42.348
2024-01-05 06:30:00,719.1,9766.2,31367.6,2671.6000000000004,687.7,5324.500000000001,125.7,3868.3999999999996,54.531
2024-01-05 07:00:00,839.6,11398.3,35162.8,2486.1,674.5,5521.4,126.4,3457.7999999999997,59.667
2024-01-05 07:30:00,832.7,11243.2,35157.9,2812.8,677.8,5493.299999999999,119.0,3509.6,59.846
2024-01-05 08:00:00,664.9,8811.4,30808.1,2521.8,695.9,9860.900000000001,125.9,3627.6,57.116
2024-01-05 08:30:00,614.2,7459.4,23490.1,2556.2,692.8,9647.400000000001,120.7,3456.5,48.037
2024-01-05 09:00:00,583.1,5806.7,17564.5,2584.8999999999996,647.1,9595.7,122.6,808.4,37.713
2024-01-05 09:30:00,749.7,6733.7,15192.4,2650.3,649.5,9820.0,127.3,839.6,36.762
2024-01-05 10:00:00,769.3,6638.4,15844.7,10142.6,660.4,10025.199999999999,124.5,884.9,45.09
2024-01-05 10:30:00,763.2,6856.1,16128.6,9199.300000000001,673.4,9716.6,123.4,819.5,44.28
2024-01-05 11:00:00,870.7,9085.6,20189.7,10297.8,666.0,9804.3,116.5,854.9000000000001,51.886
2024-01-05 11:30:00,1067.5,11604.8,24246.7,9996.300000000001,716.2,9769.5,122.7,804.4000000000001,58.328
2024-01-05 12:00:00,1258.4,13981.0,28254.4,10566.0,719.4,9953.900000000001,122.6,829.0,65.685
2024-01-05 12:30:00,1222.3,13150.6,27355.2,9740.4,678.4,10161.4,119.9,2642.5,65.071
2024-01-05 13:00:00,931.3,10110.9,22063.2,10080.2,695.0,10084.4,120.4,2584.3,56.67
2024-01-05 13:30:00,684.0,7119.9,17383.2,10419.5,712.8,10260.400000000001,125.6,2536.1,49.242
2024-01-05 14:00:00,532.8,5413.0,13921.1,11551.8,714.5,8068.1,129.2,798.3000000000001,41.129
2024-01-05 14:30:00,552.1,5581.7,14400.9,10558.800000000001,685.1,7771.2,118.2,853.5999999999999,40.522
2024-01-05 15:00:00,539.5,5727.7,14036.9,11252.7,673.3,8175.0,126.0,825.0,41.356
2024-01-05 15:30:00,531.6,5458.6,13647.6,10262.3,698.8,7766.299999999999,120.3,808.2,39.294
2024-01-05 16:00:00,521.4,5157.7,13063.6,10952.0,692.9,7709.8,116.8,829.9000000000001,39.044
2024-01-05 16:30:00,477.9,4560.5,11588.7,10214.5,677.1,7939.299999999999,121.2,1449.6,37.029
2024-01-05 17:00:00,627.2,5397.7,12602.0,17676.699999999997,671.3,8103.599999999999,126.9,3349.9,48.555
2024-01-05 17:30:00,849.5,7230.4,15662.9,17643.7,698.2,7961.299999999999,114.5,6442.900000000001,56.603
2024-01-05 18:00:00,1112.9,9379.8,20110.6,17657.1,666.4,7593.799999999999,126.3,6417.3,63.064
2024-01-05 18:30:00,1346.5,12378.4,26729.0,17032.3,697.0,7856.099999999999,120.4,5332.0,71.492
2024-01-05 19:00:00,1515.4,14635.4,31789.3,17826.8,665.0,7669.799999999999,123.1,5677.7,79.902
2024-01-05 19:30:00,1686.9,16929.3,38814.0,17034.5,630.9,7623.1,124.0,5250.799999999999,88.094
2024-01-05 20:00:00,1685.9,17116.1,40262.2,16865.8,680.0,7725.9,125.0,5451.8,89.913
2024-01-05 20:30:00,1466.5,14369.3,35055.3,17580.5,676.4,7623.900000000001,121.0,5385.700000000001,82.279
2024-01-05 21:00:00,1246.7,11680.8,27929.0,17206.899999999998,695.3,5458.400000000001,119.5,3702.7,68.039
2024-01-05 21:30:00,1037.6,8733.6,21271.7,2571.1000000000004,667.2,5216.0,121.3,3453.4000000000005,43.072
2024-01-05 22:00:00,1030.1,8793.7,21069.4,2624.1,663.9,5501.9,121.4,3425.4,43.23
2024-01-05 22:30:00,1018.7,8513.9,20270.2,2600.9,680.0,5332.5,122.5,3367.1,41.906
2024-01-05 23:00:00,800.5,6817.5,16116.4,2632.1,716.7,5321.4,131.4,4398.099999999999,36.934
2024-01-05 23:30:00,593.8,5028.6,11907.9,2744.3,659.3,5357.200000000001,117.3,4416.5,30.825
2024-01-06 00:00:00,385.7,3491.2,8234.7,2745.2999999999997,622.2,5399.1,132.0,4557.3,25.568
